band_size,coverage,npv,subscribers_routed,leakage_rate,threshold,feasible,binding
24182,0.7338998482549317,0.9504176660325863,1199,0.3230064655172414,0.4344452475646115,False,"npv,leak_rate,leak_abs"
24188,0.7340819423368741,0.9503472796427981,1201,0.32354525862068967,0.436127044569282,False,"npv,leak_rate,leak_abs"
24219,0.7350227617602428,0.9504108344688055,1201,0.32354525862068967,0.4362006099670544,False,"npv,leak_rate,leak_abs"
24248,0.7359028831562974,0.9503464203233256,1204,0.32435344827586204,0.436318770141487,False,"npv,leak_rate,leak_abs"
24253,0.7360546282245827,0.9503566569084237,1204,0.32435344827586204,0.43638077439835493,False,"npv,leak_rate,leak_abs"
24287,0.7370864946889226,0.9503438053279533,1206,0.32489224137931033,0.43692558219744143,False,"npv,leak_rate,leak_abs"
24313,0.7378755690440061,0.9503557767449513,1207,0.3251616379310345,0.4379383967015432,False,"npv,leak_rate,leak_abs"
24363,0.7393930197268589,0.9502113861182941,1213,0.32677801724137934,0.4382834080895257,False,"npv,leak_rate,leak_abs"
24388,0.7401517450682853,0.9502214203706741,1214,0.3270474137931034,0.4383268107189474,False,"npv,leak_rate,leak_abs"
24402,0.740576631259484,0.9502499795098762,1214,0.3270474137931034,0.4386184755279557,False,"npv,leak_rate,leak_abs"
24487,0.7431562974203338,0.9501368072854984,1221,0.32893318965517243,0.44096754949053985,False,"npv,leak_rate,leak_abs"
24489,0.743216995447648,0.9501408795785863,1221,0.32893318965517243,0.4418319180977221,False,"npv,leak_rate,leak_abs"
24519,0.7441274658573597,0.9500795301602839,1224,0.3297413793103448,0.4420526816679993,False,"npv,leak_rate,leak_abs"
24523,0.7442488619119879,0.9500876727969662,1224,0.3297413793103448,0.4424268742465227,False,"npv,leak_rate,leak_abs"
24601,0.7466160849772382,0.949839437421243,1234,0.3324353448275862,0.44250511998840747,False,"npv,leak_rate,leak_abs"
24607,0.7467981790591806,0.9498110293818832,1235,0.33270474137931033,0.4432189850570834,False,"npv,leak_rate,leak_abs"
24709,0.7498937784522003,0.9496135011534259,1245,0.3353987068965517,0.444180649910448,False,"npv,leak_rate,leak_abs"
24754,0.7512594840667678,0.9495839056314131,1248,0.33620689655172414,0.44484824657338085,False,"npv,leak_rate,leak_abs"
24851,0.7542033383915023,0.9495794937829464,1253,0.3375538793103448,0.44650342620969374,False,"npv,leak_rate,leak_abs"
24852,0.7542336874051593,0.9495815226138742,1253,0.3375538793103448,0.44782762424985617,False,"npv,leak_rate,leak_abs"
24880,0.7550834597875569,0.9495176848874598,1256,0.33836206896551724,0.4481890029074453,False,"npv,leak_rate,leak_abs"
24941,0.7569347496206373,0.9494005853815003,1262,0.33997844827586204,0.4487650722574172,False,"npv,leak_rate,leak_abs"
24946,0.7570864946889226,0.9494107271706886,1262,0.33997844827586204,0.4493015555890149,False,"npv,leak_rate,leak_abs"
24947,0.7571168437025797,0.9494127550406862,1262,0.33997844827586204,0.4496046182256461,False,"npv,leak_rate,leak_abs"
24949,0.7571775417298938,0.9494168102929977,1262,0.33997844827586204,0.45020893066256873,False,"npv,leak_rate,leak_abs"
24956,0.7573899848254931,0.9493909280333387,1263,0.3402478448275862,0.4508486431207789,False,"npv,leak_rate,leak_abs"
24995,0.7585735963581184,0.9493898779755952,1265,0.3407866379310345,0.45140761255347106,False,"npv,leak_rate,leak_abs"
24999,0.7586949924127466,0.9493979759190367,1265,0.3407866379310345,0.4516663415436195,False,"npv,leak_rate,leak_abs"
25001,0.7587556904400607,0.9494020239190433,1265,0.3407866379310345,0.45188249353731497,False,"npv,leak_rate,leak_abs"
