band_size,band_fraction,precision,positives_in_band,recall,threshold,feasible,binding
1850,0.09129941272269654,0.5491891891891892,1016,0.27370689655172414,0.8114039512909598,True,
1856,0.0915955189261215,0.5484913793103449,1018,0.27424568965517243,0.8109978930799054,True,
1857,0.09164486996002566,0.5487345180398492,1019,0.2745150862068966,0.8109154943865433,True,
1875,0.09253318857030055,0.5477333333333333,1027,0.27667025862068967,0.8105261471149241,True,
1876,0.0925825396042047,0.5474413646055437,1027,0.27667025862068967,0.8087097272307185,True,
1877,0.09263189063810887,0.5476824720298349,1028,0.2769396551724138,0.8080063929309586,True,
1878,0.09268124167201303,0.547923322683706,1029,0.27720905172413796,0.8076956493598287,True,
1879,0.09273059270591719,0.5476317189994678,1029,0.27720905172413796,0.8076754076791125,True,
1992,0.0983072595370873,0.5401606425702812,1076,0.28987068965517243,0.8076500105412083,True,
2005,0.09894882297784138,0.5396508728179551,1082,0.29148706896551724,0.8075406315543558,True,
2008,0.09909687607955386,0.5403386454183267,1085,0.29229525862068967,0.8074082309026629,True,
2027,0.10003454572373291,0.5407005426739023,1096,0.2952586206896552,0.807142147891777,True,
2149,0.10605537186004046,0.5369939506747324,1154,0.3108836206896552,0.8071381920645437,True,
2161,0.10664758426689039,0.5358630263766775,1158,0.3119612068965517,0.8071140081649683,True,
2166,0.10689433943641119,0.5355493998153278,1160,0.3125,0.8070226250232491,True,
2169,0.10704239253812367,0.5352697095435685,1161,0.31276939655172414,0.806982786490373,True,
2170,0.10709174357202783,0.535483870967742,1162,0.3130387931034483,0.8069445532472168,True,
2171,0.10714109460593199,0.5352372178719484,1162,0.3130387931034483,0.8064327297946176,True,
2172,0.10719044563983615,0.5349907918968693,1162,0.3130387931034483,0.8063251369813901,True,
2173,0.10723979667374031,0.5347445927289461,1162,0.3130387931034483,0.8062851059272771,True,
2176,0.10738784977545279,0.5349264705882353,1164,0.3135775862068966,0.805192347868861,True,
2180,0.10758525391106943,0.5344036697247706,1165,0.31384698275862066,0.8047740018301786,True,
2181,0.1076346049449736,0.5346171480972031,1166,0.3141163793103448,0.804586535036172,True,
2185,0.10783200908059024,0.5340961098398169,1167,0.31438577586206895,0.8043465316872026,True,
2193,0.10822681735182352,0.5339717282261742,1171,0.3154633620689655,0.8035979695499739,True,
